CITY_CODE,CITY_NAME,CITY_COMMON_NAME,COUNTRY_CODE,COUNTRY_NAME,REGION,SUBREGION,LATITUDE,LONGITUDE,EFFECTIVE,OBSOLETE
SJ593,Sjenica,Sjenica,4950,Serbia,Europe,Southern Europe,43.2731,19.9994,,0
SK664,Skopje,Skopje,3075,North Macedonia,Europe,Southern Europe,41.9965,21.431403,2019,0
SL010,Slavonski Brod,Slavonski Brod,1676,Croatia,Europe,Southern Europe,45.1667,17.75,,0
SL035,Sloviansk,Sloviansk,4410,Ukraine,Europe,Eastern Europe,48.8508,37.608681,,0
SL020,Slunj,Slunj,1676,Croatia,Europe,Southern Europe,45.1108,15.58944,,0
SO060,Soacha,Soacha,930,Colombia,Americas,Latin America and the Caribbean,4.5794,-74.21682,,0
SO016,Sochi,Sochi,7077,Russian Federation,Europe,Eastern Europe,43.5992,39.72569,,0
SO020,Sodo,Sodo,1410,Ethiopia,Africa,Sub-Saharan Africa,6.86,37.76159,,0
SO030,Sofala,Sofala,6890,Mozambique,Africa,Sub-Saharan Africa,-19.8287,34.841775,,0
SO010,Sofia,Sofia,570,Bulgaria,Europe,Eastern Europe,42.6975,23.324144,,0
SO599,Sogod,Sogod,3420,Philippines,Asia,South-eastern Asia,10.3861,124.98,,0
SO232,Sohag,Sohag,4500,Egypt,Africa,Northern Africa,26.560555,31.691666,,0
SO010,Sokode,Sokode,4230,Togo,Africa,Sub-Saharan Africa,8.9833,1.13333,,0
SO010,Sokolac,Sokolac,4950,Serbia,Europe,Southern Europe,45.8496,19.54019,,0
SO220,Sokoto,Sokoto,3210,Nigeria,Africa,Sub-Saharan Africa,13.0611,5.237319,2021,0
SO340,Solan,Solan,2040,India,Asia,Southern Asia,30.9091,77.10869,,0
SO010,Soliman,Soliman,4320,Tunisia,Africa,Northern Africa,36.6964,10.49167,,0
SO005,Soliway Village,Soliway Village,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,,,,0
SO150,Solo,Solo,2070,Indonesia,Asia,South-eastern Asia,-7.5561,110.83167,,0
SO040,Solola,Solola,1680,Guatemala,Americas,Latin America and the Caribbean,14.6667,-91.25,,0
SO047,Sololo,Sololo,2400,Kenya,Africa,Sub-Saharan Africa,3.5639,38.64321,,0
SO050,Solwezi,Solwezi,4980,Zambia,Africa,Sub-Saharan Africa,-12.1804,26.400599,2021,0
SO303,Somali,Somali,1410,Ethiopia,Africa,Sub-Saharan Africa,7.4387,44.296875,,0
SO053,Somalia,Somalia,3920,Somalia,Africa,Sub-Saharan Africa,6,48,,0
SO762,Somerset,Somerset,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.0144,-3.103055556,,0
SO010,Somrong,Somrong,660,Cambodia,Asia,South-eastern Asia,11.5109,104.57348,,0
SO010,Songea,Songea,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-10.6833,35.65,,0
SO095,Songkhla,Songkhla,4200,Thailand,Asia,South-eastern Asia,6.8333,100.66667,,0
SO010,Songo,Songo,6890,Mozambique,Africa,Sub-Saharan Africa,-15.5958,32.76472,,0
SO030,Sonsonate,Sonsonate,1380,El Salvador,Americas,Latin America and the Caribbean,13.7,-89.7,,0
SO110,Sophia-Antipolis,Sophia-Antipolis,1470,France,Europe,Western Europe,43.6224,7.04721,,0
SO070,Sorong (Irian Jaya),Sorong (Irian Jaya),2070,Indonesia,Asia,South-eastern Asia,-5,138,,0
SO100,Soroti,Soroti,4380,Uganda,Africa,Sub-Saharan Africa,1.7098,33.609686,,0
SO037,Sorsogon,Sorsogon,3420,Philippines,Asia,South-eastern Asia,12.9739,123.99333,,0
4022I,Sortony,Sortony,4020,Sudan,Africa,Northern Africa,13.4199,24.343939,,0
SO001,Sortony,Sortony,4020,Sudan,Africa,Northern Africa,13.4199,24.343939,2023,0
SO010,Sotuba,Sotuba,2760,Mali,Africa,Sub-Saharan Africa,12.6612,-7.91717,,0
SO454,Soubre,Soubre,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,5.7864,-6.588888889,,0
SO080,Souk El Khamis,Suq al Khamis,2580,Libya,Africa,Northern Africa,32.5872,14.34694,,0
SO010,Soumbe,Soumbe,750,Central African Republic,Africa,Sub-Saharan Africa,6.5092,17.56701,,0
SO010,Sourou,Sourou,4590,Burkina Faso,Africa,Sub-Saharan Africa,12.8333,-3.21667,,0
SO081,Sousse,Sousse,4320,Tunisia,Africa,Northern Africa,35.9167,10.41667,,0
SO010,South Kordofan State,South Kordofan State,4020,Sudan,Africa,Northern Africa,11.2667,30.83333,,0
SS010,South Sudan,South Sudan,4021,South Sudan,Africa,Sub-Saharan Africa,7.5,30,,0
SO809,Southampton,Southampton,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,50.9069,-1.4047,,0
SO081,Southern M,Southern M,2850,Mexico,Americas,Latin America and the Caribbean,18.2833,-100.13333,,0
SO020,Southhampton,Southhampton,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,50.9069,-1.4047,,0
SO091,Soyo,Soyo,6810,Angola,Africa,Sub-Saharan Africa,-6.1349,12.36894,,0
SP010,Spin Buldak,Spin Buldak,60,Afghanistan,Asia,Southern Asia,31.0058,66.40001,,0
SP437,Split,Split,1676,Croatia,Europe,Southern Europe,43.1667,16.5,,0
SR025,Srebrenica,Srebrenica,1367,Bosnia and Herzegovina,Europe,Southern Europe,44.1075,19.29669,,0
SR266,Srinagar,Srinagar,2040,India,Asia,Southern Asia,30.2236,78.787788,,0
ST624,St Louis,St Louis,4560,United States of America,Americas,Northern America,38.6280278,-90.1910154,,0
ST960,St Louis,St Louis,4560,United States of America,Americas,Northern America,38.6272,-90.19777778,,0
ST010,St Lucia,St Lucia,6290,Saint Lucia,Americas,Latin America and the Caribbean,13.8833,-60.96667,,0
LE005,St Petersburg,St Petersburg,7077,Russian Federation,Europe,Eastern Europe,59.9167,30.25,,0
ST020,St Rosa de osos,Santa Rosa de Osos,930,Colombia,Americas,Latin America and the Caribbean,6.6333,-75.466667,,0
ST030,St Rosa del sur,Santa Rosa del Sur,930,Colombia,Americas,Latin America and the Caribbean,7.9667,-74.05,,0
ST761,St. Andrews,St. Andrews,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,56.337,-2.799761,,0
ST030,St. Augustine,St. Augustine,4290,Trinidad and Tobago,Americas,Latin America and the Caribbean,10.65,-61.4,,0
ST934,St. Elena de Uairen,St. Elena de Uairen,4710,Venezuela,Americas,Latin America and the Caribbean,2.8214,-60.6638889,,0
ST040,St. Eustatius,St. Eustatius,6720,Netherlands Antilles,Americas,Europe,17.5,-62.96667,,0
ST010,St. Georges,St. Georges,6160,Grenada,Americas,Latin America and the Caribbean,12.0538,-61.747484,2019,0
ST010,St. John,St. John,6010,Antigua and Barbuda,Americas,Latin America and the Caribbean,17.1,-61.85,2019,0
ST050,St. Laurent,St. Laurent,1480,French Guiana,Americas,Latin America and the Caribbean,5.5039,-54.028889,,0
ST060,St. Louis,St. Louis,3810,Senegal,Africa,Sub-Saharan Africa,16.0189,-16.493,,0
ST045,St. Maarten,St. Maarten,6720,Netherlands Antilles,Americas,Europe,18.0417,-63.06667,,0
ST010,St. Marc,St. Marc,1830,Haiti,Americas,Latin America and the Caribbean,19.1082,-72.69379,,0
ST646,St. Paul,St. Paul,4560,United States of America,Americas,Northern America,44.9537,-93.0899578,,0
ST552,St.Gallen,St.Gallen,5750,Switzerland,Europe,Western Europe,47.4167,9.366666667,,0
ST010,Sta Marta,Santa Marta,930,Colombia,Americas,Latin America and the Caribbean,11.2484,-74.20278,,0
ST398,Stamford,Stamford,4560,United States of America,Americas,Northern America,41.0967,-73.55222222,,0
ST025,Stavropol,Stavropol,7077,Russian Federation,Europe,Eastern Europe,45,44,,0
ST365,Stirling,Stirling,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,56.1172,-3.9397,,0
ST010,Stockholm,Stockholm,4110,Sweden,Europe,Northern Europe,59.3326,18.064894,,0
ST394,Stonyhurst,Stonyhurst,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,53.8471,-2.4713,,0
ST010,Strasbourg,Strasbourg,1470,France,Europe,Western Europe,48.5839,7.745524,,0
ST763,Street,Street,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.12507179,-2.742539574,,0
ST020,Strungtren,Stung Treng,660,Cambodia,Asia,South-eastern Asia,13.5145,105.978209,,0
ST010,Stuttgart,Stuttgart,5250,Germany,Europe,Western Europe,48.7823,9.17702,,0
SU070,Su Shou,Suzhou,860,China,Asia,Eastern Asia,31.3,120.6,,0
SU300,Suai,Suai,8100,Timor-Leste,Asia,South-eastern Asia,-9.3101,125.253633,,0
SU300,Suai,Suai,2070,Indonesia,Asia,South-eastern Asia,-8.7723,116.2148,,0
SU060,Suakoko,Suakoko,2550,Liberia,Africa,Sub-Saharan Africa,6.9899,-9.58076,,0
SU751,Suan Phueng,Suan Phueng,4200,Thailand,Asia,South-eastern Asia,13.54333333,99.34,,0
SU010,Subang,Subang,2070,Indonesia,Asia,South-eastern Asia,-7.4976,108.705,,0
SU011,Subang Jaya,Subang Jaya,2700,Malaysia,Asia,South-eastern Asia,3.0644,101.593611,,0
SU010,Subawanga,Sumbawanga,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-7.9667,31.61667,,0
SU750,Subhakalika,Subhakalika,2970,Nepal,Asia,Southern Asia,29.10879201,81.6287008,,0
SU491,Suceava,Suceava,3660,Romania,Europe,Eastern Europe,47.6514,26.25556,,0
SU035,Sucre,Sucre,510,Bolivia,Americas,Latin America and the Caribbean,-19.0477,-65.259427,,0
SU080,Sucumbios,Sucumbios,1350,Ecuador,Americas,Latin America and the Caribbean,0.1,-76.86667,,0
SU100,Suez,Suez,4500,Egypt,Africa,Northern Africa,29.7,32.3,,0
SU211,Suffolk,Suffolk,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,52.1872,0.97078,,0
SU015,Sukabumi,Sukabumi,2070,Indonesia,Asia,South-eastern Asia,-6.9181,106.92667,,0
SU043,Sukhumi,Sukhumi,3167,Georgia,Asia,Western Asia,43.0047,41.003212,2019,0
SU030,Sukkur,Sukkur,3300,Pakistan,Asia,Southern Asia,27.6962,68.858869,,0
SU050,Sulaymaniah,Sulaymaniyah,2130,Iraq,Asia,Western Asia,35.557,45.442594,2019,0
SU060,Sumbe,Sumbe,6810,Angola,Africa,Sub-Saharan Africa,-11.206,13.84371,,0
SU020,Sumedang,Sumedang,2070,Indonesia,Asia,South-eastern Asia,-7.2319,107.0265,,0
SU010,Sumilao. Bukidnon,Sumilao. Bukidnon,3420,Philippines,Asia,South-eastern Asia,8.2872,124.94556,,0
SU010,Sunderland,Sunderland,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,54.9061,-1.38113,,0
SU010,Sungai Merbok,Sungai Merbok,2700,Malaysia,Asia,South-eastern Asia,5.45,100.71667,,0
SU010,Sunyani,Sunyani,1620,Ghana,Africa,Sub-Saharan Africa,7.3399,-2.32676,,0
SU160,Surabaya,Surabaya,2070,Indonesia,Asia,South-eastern Asia,-7.246,112.737822,,0
SU010,Surat,Surat,2040,India,Asia,Southern Asia,21.1959,72.83023,,0
SU005,Surat Thani,Surat Thani,4200,Thailand,Asia,South-eastern Asia,9.0011,99.0394,,0
SU010,Surce,Sucre,930,Colombia,Americas,Latin America and the Caribbean,9,-75,,0
SU040,Surdud,Wadi Surdud,9400,Yemen,Asia,Western Asia,15.2667,43.7167,,0
SU010,Surin,Surin,4200,Thailand,Asia,South-eastern Asia,14.8333,103.75,,0
SU070,Surkhet,Surkhet,2970,Nepal,Asia,Southern Asia,28.6033,81.60008,,0
SU269,Surrey,Surrey,4530,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,51.3148,-0.55995,,0
SU030,Suva,Suva,1430,Fiji,Oceania,Melanesia,-18.1383,178.449582,2021,0
SU010,Suwaira,Suwaira,2130,Iraq,Asia,Western Asia,32.9256,44.77583,,0
SU070,Suwon,Suwon,5670,Republic of Korea,Asia,Eastern Asia,37.27,127.10564,,0
SU090,Suz Hou,Sozhou,860,China,Asia,Eastern Asia,31.3,120.6,,0
SV010,Svay Rieng,Svay Rieng,660,Cambodia,Asia,South-eastern Asia,11.1667,105.83333,,0
SW010,Swabi,Swabi,3300,Pakistan,Asia,Southern Asia,34.1199,72.46987,,0
SW010,Swakopmund,Swakopmund,6980,Namibia,Africa,Sub-Saharan Africa,-22.6833,14.53333,,0
SW010,Sweida,Sweida,4140,Syrian Arab Republic,Asia,Western Asia,32.709,36.56951,2021,0
SW118,Sweira,Sweira,2130,Iraq,Asia,Western Asia,30.7203,49.17944,,0
SY010,Syang,Syang,2970,Nepal,Asia,Southern Asia,28.7691,83.70079,,0
SY020,Syangja,Syangja,2970,Nepal,Asia,Southern Asia,28.096,83.87243,,0
SY020,Sydney,Sydney,270,Australia,Oceania,Australia and New Zealand,-33.8678,151.207315,,0
SY010,Sylhet,Sylhet,5070,Bangladesh,Asia,Southern Asia,24.899,91.871975,,0
SY010,Syracuse,Syracuse,2220,Italy,Europe,Southern Europe,36.9833,15.23333,,0
SY010,Syriam,Syriam,600,Myanmar,Asia,South-eastern Asia,16.7689,96.24503,,0
SZ652,Szabolcs-Szatma,Szabolcs-Szatma,1950,Hungary,Europe,Eastern Europe,48.039,22.00333,,0
SZ010,Szeged,Szeged,1950,Hungary,Europe,Eastern Europe,46.2546,20.148595,,0
TA020,Tabarjal,Tabarjal,3780,Saudi Arabia,Asia,Western Asia,30.4999,38.21603,,0
TA010,Tabora,Tabora,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-5.25,32.83333,,0
TA014,Tabou,Tabou,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,4.4513,-7.30802,,0
TA010,Tacloban,Tacloban,3420,Philippines,Asia,South-eastern Asia,11.2436208,125.0079543,,0
TA010,Tacna,Tacna,3390,Peru,Americas,Latin America and the Caribbean,-18.0139,-70.251153,,0
TA040,Tacurong,Tacurong,3420,Philippines,Asia,South-eastern Asia,6.6925,124.67639,,0
TA010,Tadjoura,Tadjoura,6690,Djibouti,Africa,Sub-Saharan Africa,12,42.5,,0
TA041,Taguig City,Taguig,3420,Philippines,Asia,South-eastern Asia,14.5176,121.050789,,0
TA031,Tahoua,Tahoua,3180,Niger,Africa,Sub-Saharan Africa,14.8899,5.262147,2021,0
225L,Tai,Tai,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,5.8709,-7.455046,,0
TA231,Tai,Tai,2250,Côte d'Ivoire,Africa,Sub-Saharan Africa,5.8709,-7.455046,2023,0
TA060,Taif,Taif,3780,Saudi Arabia,Asia,Western Asia,21.2703,40.41583,,0
TA038,Taipei,Taipei,860,China,Asia,Eastern Asia,25.0478,121.53185,,0
TA030,Taizz,Taizz,9400,Yemen,Asia,Western Asia,13.5752,44.021521,,0
TA577,Tak,Tak,4200,Thailand,Asia,South-eastern Asia,16.8839,99.125,,0
TA043,Takeo,Takeo,660,Cambodia,Asia,South-eastern Asia,10.9167,104.83333,,0
TA070,Takoradi,Takoradi,1620,Ghana,Africa,Sub-Saharan Africa,4.8982,-1.760285,,0
TA050,Takum,Takum,3210,Nigeria,Africa,Sub-Saharan Africa,7.25,9.983333,2021,0
TA049,Talamanca,Talamanca,1020,Costa Rica,Americas,Latin America and the Caribbean,9.62083,-82.8444,,0
TA050,Tallinn,Tallinn,2577,Estonia,Europe,Northern Europe,59.437,24.75352,,0
TA010,Taloqan,Taloqan,60,Afghanistan,Asia,Southern Asia,36.736,69.53451,,0
TA050,Taloquan,Taloqan,60,Afghanistan,Asia,Southern Asia,36.736,69.53451,,0
TA080,Tamale,Tamale,1620,Ghana,Africa,Sub-Saharan Africa,9.4008,-0.839289,2021,0
TA010,Tamandare,Tamandare,540,Brazil,Americas,Latin America and the Caribbean,-25.3247,-49.31,,0
TA052,Tamanrasse,Tamanrasset,120,Algeria,Africa,Northern Africa,23.75,4.66667,,0
TA010,Tamatave,Tamatave,2670,Madagascar,Africa,Sub-Saharan Africa,-18.1537,49.399388,,0
TA050,Tambacounda,Tambacounda,3810,Senegal,Africa,Sub-Saharan Africa,13.9167,-13.25,,0
TA071,Tambura,Tambura,4020,Sudan,Africa,Northern Africa,5.6,27.46667,,0
TA071,Tambura,Tambura,4021,South Sudan,Africa,Sub-Saharan Africa,5.6,27.46667,,0
TA050,Tambuttegama,Tambuttegama,780,Sri Lanka,Asia,Southern Asia,8.15,80.3,,0
TA015,Tamghas,Tamghas,2970,Nepal,Asia,Southern Asia,28.0694,83.24536,,0
TA040,Tampa,Tampa,4560,United States of America,Americas,Northern America,27.9477595,-82.458444,,0
TA010,Tanahua,Tanahu,2970,Nepal,Asia,Southern Asia,27.9167,84.25,,0
TA055,Tanamalwila,Tanamalwila,780,Sri Lanka,Asia,Southern Asia,6.4331,81.1285,,0
TA010,Tando Jam,Tando Jam,3300,Pakistan,Asia,Southern Asia,25.4281,68.52923,,0
TA120,Tanga,Tanga,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-5.2,38.28333,,0
TA170,Tangerang,Tangerang,2070,Indonesia,Asia,South-eastern Asia,-6.1727,106.640846,,0
TA070,Tangier,Tangier,2910,Morocco,Africa,Northern Africa,35.7673,-5.799745,,0
TA379,Tanjakot,Tanjakot,2970,Nepal,Asia,Southern Asia,29.64,81.74,,0
TA171,Tanjung Karang,Tanjung Karang,2070,Indonesia,Asia,South-eastern Asia,-3.0886,104.95135,,0
TA172,Tanjung Pinang,Tanjung Pinang,2070,Indonesia,Asia,South-eastern Asia,0.9237,104.446093,,0
TA010,Tanjung Taruna village,Tanjung Taruna,2070,Indonesia,Asia,South-eastern Asia,-2.3283,114.074124,,0
TA010,Tanta-Nithebish,Tanta,4500,Egypt,Africa,Northern Africa,30.7885,31.00192,,0
TA505,Tanzania,Tanzania,4550,United Republic of Tanzania,Africa,Sub-Saharan Africa,-6.307,34.854,,0
TA059,Tapachula,Tapachula,2850,Mexico,Americas,Latin America and the Caribbean,14.9057,-92.263425,2019,0
TA060,Taranto,Taranto,2220,Italy,Europe,Southern Europe,40.4667,17.233333,,0
TA010,Tarawa,Tarawa,6170,Kiribati,Oceania,Micronesia,1.3293,172.977521,2020,0
TA020,Tarbela,Tarbela,3300,Pakistan,Asia,Southern Asia,33.8399,72.83093,,0
TA010,Tari,Tari,6490,Papua New Guinea,Oceania,Melanesia,-5.9022,142.93511,,0
TA038,Tarija,Tarija,510,Bolivia,Americas,Latin America and the Caribbean,-21.5341,-64.734411,,0
TA578,Tarinkot,Tarinkot,60,Afghanistan,Asia,Southern Asia,32.63,65.87806,,0
TA081,Tarkwa,Tarkwa,1620,Ghana,Africa,Sub-Saharan Africa,5.3038,-1.98956,,0
TA045,Tarna,Tarna,3180,Niger,Africa,Sub-Saharan Africa,13.4483,7.11356,,0
TA856,Taroudant,Taroudant,2910,Morocco,Africa,Northern Africa,30.471,-8.8806,,0
TA072,Tartu,Tartu,2577,Estonia,Europe,Northern Europe,58.3806,26.72496,,0
TA010,Tartus,Tartus,4140,Syrian Arab Republic,Asia,Western Asia,34.8901,35.894653,2021,0
TA773,Tarvisio,Tarvisio,2220,Italy,Europe,Southern Europe,46.505,13.57527778,,0
TA073,Tashkent,Tashkent,7991,Uzbekistan,Asia,Central Asia,41.3123,69.278704,2019,0
TA200,Tasikmalaya,Tasikmalaya,2070,Indonesia,Asia,South-eastern Asia,-7.3274,108.2207,,0
TA050,Tataouine,Tataouine,4320,Tunisia,Africa,Northern Africa,32.93,10.45,,0
TA020,Taulihawa. Kapilvastu Dis,Taulihawa. Kapilvastu Dis,2970,Nepal,Asia,Southern Asia,27.5458,83.047972,,0
TA080,Taunggyi,Taunggyi,600,Myanmar,Asia,South-eastern Asia,20.7835,97.03317,,0
TA010,Taungoo,Taungoo,600,Myanmar,Asia,South-eastern Asia,18.9429,96.43408,,0
TA111,Tawilah,Tawila,4020,Sudan,Africa,Northern Africa,13.5219,24.859826,2023,0
TA090,Taxila,Taxila,3300,Pakistan,Asia,Southern Asia,33.7373,72.80064,,0
TA023,Taza,Taza,2910,Morocco,Africa,Northern Africa,34.2167,-4.016667,,0
TB040,Tbilisi,Tbilisi,3167,Georgia,Asia,Western Asia,41.6941,44.833675,2019,0
TC010,Tchibanga,Tchibanga,1530,Gabon,Africa,Sub-Saharan Africa,-1.133,9.56385,,0
TU070,Tecun Uman,Tecun Uman,1680,Guatemala,Americas,Latin America and the Caribbean,14.6809,-92.137574,2020,0
TE010,Tefreber,Tefreber,1410,Ethiopia,Africa,Sub-Saharan Africa,9.0155,38.768233,,0
TE030,Tegucigalpa,Tegucigalpa,1860,Honduras,Americas,Latin America and the Caribbean,14.0987,-87.206567,2019,0
TE100,Teheran,Teheran,2100,Iran,Asia,Southern Asia,35.6944,51.421501,2020,0
TE812,Teknaf,Teknaf,5070,Bangladesh,Asia,Southern Asia,20.8578,92.1574862,,0
TE037,Tel Amara,Al Amara,2490,Lebanon,Asia,Western Asia,33.8058,35.51611,,0
TE030,Tel Aviv,Tel Aviv,2190,Israel,Asia,Western Asia,32.0809,34.780565,2019,0
TE010,Telavi,Telavi,3167,Georgia,Asia,Western Asia,41.9198,45.47315,,0
TE185,Teluk Betung,Teluk Betung,2070,Indonesia,Asia,South-eastern Asia,-5.4817,105.36812,,0
TE050,Tema,Tema,1620,Ghana,Africa,Sub-Saharan Africa,5.6698,-0.01657,,0
TE080,Tembisa,Tembisa,3930,South Africa,Africa,Sub-Saharan Africa,-25.9964,28.2268,,0
TE500,Tempe,Tempe,4560,United States of America,Americas,Northern America,33.4153,-111.9083333,,0
TE010,Temuco,Temuco,840,Chile,Americas,Latin America and the Caribbean,-37.668,-73.38863,,0
TE975,Tenerife,Tenerife,3990,Spain,Europe,Southern Europe,28.2686,-16.605556,,0
TE060,Tenkodogo,Tenkodogo,4590,Burkina Faso,Africa,Sub-Saharan Africa,11.78,-0.36972,,0
TE010,Tenosique,Tenosique,2850,Mexico,Americas,Latin America and the Caribbean,17.471,-91.424704,2019,0
TE040,Tenth of Ramadan City,Tenth of Ramadan City,4500,Egypt,Africa,Northern Africa,30.2964,31.74633,,0
TE060,Tepic,Tepic,2850,Mexico,Americas,Latin America and the Caribbean,21.5167,-104.88333,,0
TE011,Tepoztlan,Tepoztlan,2850,Mexico,Americas,Latin America and the Caribbean,18.9853,-99.099722,,0
TE070,Termez,Termez,7991,Uzbekistan,Asia,Central Asia,37.2536,67.28306,,0
TE201,Termoli,Termoli,2220,Italy,Europe,Southern Europe,41.9888,14.98953,,0
TE020,Ternate,Ternate,2070,Indonesia,Asia,South-eastern Asia,0.7906,127.38424,,0
TE071,Terng,Terng,4200,Thailand,Asia,South-eastern Asia,,,,0
TE022,Ternopil,Ternopil,4410,Ukraine,Europe,Eastern Europe,49.5667,25.6,,0
TE140,Terolak,Terolak,2700,Malaysia,Asia,South-eastern Asia,3.8833,101.38333,,0
TE060,Tessalit,Tessalit,2760,Mali,Africa,Sub-Saharan Africa,20.2003,1.012389,2021,0
TE075,Tesseney,Tessenei,2737,Eritrea,Africa,Sub-Saharan Africa,15.11,36.6575,,0
TE060,Tete,Tete,6890,Mozambique,Africa,Sub-Saharan Africa,-16.1605,33.58709,,0
TE010,Tetouan,Tetouan,2910,Morocco,Africa,Northern Africa,35.7263,-5.774,,0
TE090,Teyateyaneng,Teyateyaneng,2520,Lesotho,Africa,Sub-Saharan Africa,-29.1667,27.91667,,0
TH005,Thaba Tseka,Thaba Tseka,2520,Lesotho,Africa,Sub-Saharan Africa,-29.5667,28.6,,0
TH010,Thabena-Morena,Thabana Morena,2520,Lesotho,Africa,Sub-Saharan Africa,-29.9586,27.4221,,0
TH156,Than Pouk,Puok,660,Cambodia,Asia,South-eastern Asia,13.4391,103.73463,,0
TH010,Tharparkar,Tharparkar District,3300,Pakistan,Asia,Southern Asia,24.74,69.8,,0
TA020,Thaton,Thaton,600,Myanmar,Asia,South-eastern Asia,16.9187,97.37001,,0
TH110,Thatta,Thatta,3300,Pakistan,Asia,Southern Asia,31.9874,73.37848,,0
TH020,The Hague,The Hague,3000,Netherlands,Europe,Western Europe,52.08,4.311346,,0
TH010,The Valley,The Valley,6270,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,18.217,-63.05783,,0
TH281,Thermopyles,Thermopyles,1650,Greece,Europe,Southern Europe,38.7944,22.5306,,0
TH100,Thessaloniki,Thessaloniki,1650,Greece,Europe,Southern Europe,40.6469,22.944267,,0
TH070,Thies,Thies,3810,Senegal,Africa,Sub-Saharan Africa,14.7833,-16.96667,,0
TH142,Thika,Thika,2400,Kenya,Africa,Sub-Saharan Africa,-1.0333,37.06933,,0
TH010,Thimphu,Thimphu,490,Bhutan,Asia,Southern Asia,27.4728,89.62954,2020,0
TH745,Thiotte,Thiotte,1830,Haiti,Americas,Latin America and the Caribbean,18.2443,-71.84146,,0
TH116,Thiruvalla,Thiruvalla,2040,India,Asia,Southern Asia,9.3816,76.57489,,0
